"6,67605758697535",NaN,NaN,NaN,"6,96147271230022",NaN,NaN,NaN,NaN,"29,9422850947524","2,84701775011659",NaN,NaN,"14,4073262976023"
"4,06865414388475",NaN,NaN,NaN,"2,94949125140307",NaN,NaN,NaN,NaN,"40,2602162360271","3,72222335320431",NaN,NaN,"6,52771499858374"
"8,37089988148838",NaN,NaN,NaN,"6,99481892566465",NaN,NaN,"11,5123548150797",NaN,"43,2079275202881",NaN,NaN,NaN,"4,03502671837122"
"13,5613937934553",NaN,NaN,NaN,"9,78057075475697",NaN,NaN,"18,5927275798315",NaN,"35,2878894827065",NaN,NaN,NaN,"10,3314951779753"
"7,30683215606887",NaN,NaN,NaN,"0,771237394619295",NaN,NaN,"2,99075165677253",NaN,"49,4317397506097",NaN,NaN,NaN,"1,23533304858201"
"1,62565744496762",NaN,NaN,NaN,"1,72410443929998",NaN,NaN,"4,78263765794044",NaN,"47,0140149659472",NaN,NaN,NaN,"1,9756627407534"
"0,494590790363923",NaN,NaN,NaN,"3,34576591756758",NaN,NaN,"12,1025696540734",NaN,"40,9664099988841",NaN,NaN,NaN,"5,91972815345221"
"4,3838384443138",NaN,NaN,NaN,"4,93715155610425",NaN,NaN,"16,626133909561",NaN,"37,9829897639906",NaN,NaN,NaN,"7,51582985020131"
"0,714568499207317",NaN,NaN,NaN,"1,14585202790861",NaN,NaN,"10,0839321355948",NaN,"45,434599373307",NaN,NaN,NaN,"4,45991611602188"
"16,205971141082",NaN,NaN,NaN,"16,2624823281909",NaN,NaN,"24,7179803250384",NaN,"40,451012758348",NaN,NaN,NaN,"15,9991050041361"
"6,1415335488427","20,6433350890374",NaN,"14,6997524312237","10,2759172718511","3,13467222461549",NaN,NaN,"9,4435332736208",NaN,NaN,NaN,NaN,NaN
"18,3360009858096","22,2187648377032",NaN,"20,6596432537013","10,0641295509789","17,5136950398999",NaN,NaN,"14,3953861117685",NaN,NaN,NaN,NaN,NaN
"1,12329956629999","16,1672986968736",NaN,"13,3184282329434","8,07529966900528","0,282381592421892",NaN,NaN,"9,19020200669077",NaN,NaN,NaN,NaN,NaN
"3,61019917963546","20,8198782341945",NaN,"11,3417453795503","8,18951562110069","1,31539301408553",NaN,NaN,"11,4402652670676",NaN,NaN,NaN,NaN,NaN
"4,80001561127381","8,39969753499932",NaN,"12,0512381385799","2,54192833492288","4,75790060219174",NaN,NaN,"2,84917936256275",NaN,NaN,NaN,NaN,NaN
"0,0810739113418296","7,6255415749668",NaN,"14,1960953248491","1,02394833528334","2,21417792772692",NaN,NaN,"2,19432459669025",NaN,NaN,NaN,NaN,NaN
"1,64092522570945","10,7666709634826",NaN,"9,8416692745175","3,27239246851053","1,63319630278246",NaN,NaN,"4,70927725876073",NaN,NaN,NaN,NaN,NaN
"5,4702333689821","4,54358309894996",NaN,"11,9801452516756","0,527538101086664","6,36785472573749",NaN,NaN,"0,266573937564268",NaN,NaN,NaN,NaN,NaN
"8,13887544332161","6,93454688992066",NaN,"12,7781542752331","1,84165023627205","8,98733763440862",NaN,NaN,"1,6059752211707",NaN,NaN,NaN,NaN,NaN
"2,54827930804955","14,1108717130792",NaN,"11,5846110649653","8,3594589056916","0,0180854420239441",NaN,NaN,"4,43664272473823",NaN,NaN,NaN,NaN,NaN
"2,08997996824674",NaN,NaN,NaN,"2,7112685107901",NaN,NaN,NaN,NaN,"42,2376508081038","4,14729160347183",NaN,NaN,"1,91859768597675"
"3,35790199443602",NaN,NaN,NaN,"2,04925846632054",NaN,NaN,"0,742977160317995",NaN,"44,6555363653809",NaN,NaN,NaN,"6,15431337890073"
"1,06126565063199",NaN,NaN,NaN,"1,64427186033619",NaN,NaN,NaN,NaN,"29,0749942190664",NaN,"3,82740005116808","9,43895505860096","8,70070528722182"
"2,18373045429606",NaN,NaN,NaN,"1,44764687523299",NaN,NaN,NaN,NaN,"37,126138706031","0,178718941577527",NaN,NaN,"9,1532676227147"
"5,796588637725","20,2316042956348",NaN,"11,0308886351609","7,74422145399842","1,18271914374747",NaN,NaN,"9,9109167120265",NaN,NaN,NaN,NaN,NaN
"13,9349460729134","29,9814507104157",NaN,"12,9835334028322","18,0879019370613","7,46025949726583",NaN,NaN,"15,3105516138374",NaN,NaN,NaN,NaN,NaN
"0,591230545484328","6,03507490783742",NaN,"8,95507118856689","0,351060092947785","6,2210779054917",NaN,NaN,"0,424534156962064",NaN,NaN,NaN,NaN,NaN
